,,,,,,,,sex,income
1.02902543544769,44.383415222168,3.260666847229,-33.6009635925293,-7.7718071937561,-2.63319897651672,-0.502263486385345,-29.3800487518311,0,0
4.36328315734863,12.1117401123047,-3.35180521011353,-0.960010051727295,4.74793767929077,5.58135795593262,4.43362236022949,-18.7177543640137,0,0
-4.83008575439453,0.776620626449585,-16.4363079071045,-7.0056209564209,-23.139123916626,-13.5040731430054,-5.14983510971069,-17.4489841461182,0,1
-7.54392194747925,-16.9485759735107,-2.4496603012085,-6.78735160827637,-6.82077264785767,3.63371729850769,-7.93173122406006,2.24533605575562,0,1
-2.23857069015503,55.8818702697754,5.23951148986816,-35.3379440307617,-4.30304002761841,13.066445350647,-3.13517045974731,-8.12136745452881,0,0
-5.8290810585022,-24.0808944702148,3.02541065216064,3.99814176559448,-3.02537131309509,8.61086273193359,-6.47346162796021,10.709662437439,0,1
-1.20918869972229,38.6918563842773,-6.25342559814453,-18.7711448669434,-3.23495483398437,9.09826564788818,6.50277996063232,-8.92721176147461,1,0
-5.09868669509888,9.65582847595215,8.67211627960205,28.429479598999,1.99313402175903,-11.4321956634522,13.6933212280273,-9.63728332519531,0,0
-6.44825601577759,-12.3922634124756,-6.26074361801147,-3.36956214904785,-12.5195074081421,-4.21851873397827,-6.3381519317627,-5.11706304550171,0,1
1.90452742576599,-6.89018106460571,2.37777519226074,1.04093956947327,2.61420035362244,9.06693458557129,-1.61871981620789,12.8011693954468,0,0
1.58923041820526,9.25131130218506,8.98762607574463,1.29337954521179,-0.370245754718781,-11.9354991912842,0.14481908082962,-14.5171957015991,1,0
-4.62764263153076,-1.80336046218872,-4.07582569122314,-11.3128070831299,-8.91664409637451,0.161860197782516,-7.12363147735596,-4.2956714630127,0,1
-5.1150393486023,-18.0491371154785,0.18907442688942,-3.63227343559265,-0.334274113178253,13.4188318252563,-6.49583625793457,7.3145318031311,0,1
10.2080783843994,36.3746910095215,-4.30363178253174,-24.5083084106445,5.98588132858276,22.6720848083496,5.15915870666504,5.12369775772095,0,0
0.305336892604828,-9.01621437072754,-12.3733701705933,-1.87636470794678,-7.44162845611572,4.02113056182861,0.159465491771698,-7.29020690917969,1,0
-3.38863134384155,20.6819305419922,-3.59718585014343,32.3652610778809,-9.05223560333252,-16.3139762878418,21.4032249450684,-26.7035217285156,1,0
-7.02253532409668,3.66229200363159,-8.21379375457764,-16.0728168487549,-13.6735639572144,5.37966680526733,-8.76872062683106,6.14622306823731,0,1
3.69356918334961,26.9154434204102,-12.0302104949951,-22.9432792663574,-7.03424501419067,11.7518253326416,1.29379606246948,-2.00990843772888,1,0
-21.2897682189941,58.1095237731934,40.1771507263184,-21.0181465148926,-15.8432550430298,5.92501926422119,-7.56965351104736,-18.4582042694092,0,0
3.11158537864685,2.15631556510925,-2.64542841911316,-3.47638654708862,-1.54620957374573,3.42768740653992,-0.932926654815674,4.0826849937439,0,0
-5.87032270431519,-11.5968418121338,19.1071929931641,-9.77045059204102,10.8966302871704,16.9389400482178,-10.7300395965576,1.11550164222717,0,1
12.3839435577393,26.589054107666,5.6161322593689,-1.63762712478638,2.73043203353882,4.47021913528442,7.10707998275757,-9.03203392028809,0,0
0.195218041539192,36.8465766906738,-11.4309463500977,-20.3517379760742,-8.84493160247803,-2.15301060676575,9.60895442962647,-29.5025939941406,0,0
-1.513627409935,-6.53602313995361,-6.31995534896851,13.5730953216553,-1.9039294719696,-3.43436765670776,5.50126791000366,-10.4355239868164,0,0
6.66634702682495,16.1054344177246,17.1266765594482,-4.12815952301025,9.08247661590576,2.60377264022827,-2.0017466545105,0.134310722351074,0,0
-7.77958059310913,-23.2237739562988,1.65124249458313,-2.29251623153687,2.96728825569153,14.0156917572021,-5.75469875335693,10.1917591094971,0,1
-20.9431114196777,44.2435569763184,4.88631582260132,-4.70451498031616,-2.74361872673035,-7.0031476020813,11.2219133377075,-28.5878391265869,1,0
6.93019819259644,20.6123199462891,12.1929330825806,-9.69470977783203,11.7395706176758,12.733736038208,2.4964427947998,7.35668420791626,0,0
-4.26523590087891,13.6130895614624,-12.5854368209839,-15.0666255950928,-17.9529514312744,-3.48106741905212,-5.44523859024048,-8.03503513336182,0,0
-4.72126436233521,0.992343664169312,3.62126231193542,18.7950344085693,0.052960932254791,-18.2502975463867,9.72036457061768,-21.6177768707275,1,0
