,,,,,,,,sex,income
30.9420948028564,-7.51056003570557,-23.9365787506104,35.6460456848145,37.4822616577148,-11.6786670684814,2.8157947063446,-10.0665531158447,0,0
-7.6069540977478,0.260533034801483,5.3701639175415,15.5178546905518,12.3393640518188,-7.84799146652222,3.24328589439392,2.88730764389038,0,0
-6.14157438278198,6.32759189605713,-0.888790905475616,16.0215129852295,6.92092275619507,-9.16332626342773,8.01691436767578,-3.40172982215881,0,1
8.11956787109375,4.72899484634399,8.49281692504883,-5.89546060562134,-1.89658176898956,10.591365814209,-4.60206413269043,-0.510238170623779,0,1
23.1062355041504,-16.7921123504639,-32.1458435058594,35.7291488647461,36.0695114135742,-21.7126312255859,3.2322690486908,-10.5155735015869,0,0
-5.17005968093872,9.44763851165772,12.5495080947876,-4.45155382156372,-6.18224048614502,6.48999834060669,1.27816104888916,6.6797022819519,0,1
19.0784549713135,-11.4283533096313,-15.9779376983643,18.9258823394775,21.5167293548584,-9.94735717773438,-8.19042778015137,-10.8476934432983,1,0
14.7191371917725,4.40670347213745,-6.08700895309448,39.3977737426758,36.2049293518066,-8.40598773956299,11.951602935791,1.57795464992523,0,0
-6.11619377136231,1.97171068191528,10.0032625198364,0.131695926189423,0.239316344261169,1.76419103145599,0.15004301071167,3.85208749771118,0,1
-3.76755237579346,2.99605631828308,0.741808235645294,6.74260520935059,1.89221906661987,-8.5944242477417,0.592674016952515,-4.52174854278564,0,0
6.51757717132568,-3.65612983703613,-6.8015775680542,15.5654191970825,14.1667928695679,-8.68513965606689,-2.25739598274231,-6.89451599121094,1,0
1.72926437854767,-0.800515472888947,6.57271957397461,4.14648771286011,6.58058595657349,0.909447073936462,-3.62779641151428,-0.325354546308517,0,1
3.76473569869995,7.2770414352417,11.4027013778687,-7.64519453048706,-5.49109506607056,9.96727752685547,-3.34016513824463,1.84490060806274,0,1
31.2108268737793,-13.9406185150146,-32.5188789367676,35.3149261474609,35.456672668457,-15.6598272323608,0.192620038986206,-8.82369804382324,0,0
6.36953163146973,5.32880687713623,8.00512313842773,-5.00915670394897,-2.45145654678345,9.566819190979,-2.78774237632751,-0.32562980055809,1,0
28.1271438598633,0.224171817302704,-1.16746997833252,30.4599227905273,36.1086158752441,-2.97739839553833,-8.42412948608398,-9.91368675231934,1,0
2.37321424484253,-1.97575354576111,0.306558966636658,-1.33243036270142,1.28461468219757,1.39554190635681,1.76510334014893,1.83743321895599,0,1
7.37774610519409,-10.6708879470825,-12.4483451843262,7.31725549697876,9.94352149963379,-7.07242727279663,-1.88163125514984,-1.91021192073822,1,0
8.93594360351563,22.6970539093018,-0.613195598125458,41.2077598571777,27.7150211334229,-7.09860944747925,19.0774555206299,0.632482886314392,0,0
8.69043064117432,-4.23546409606934,-4.32751989364624,4.3682541847229,6.75114107131958,-2.82821655273437,-6.87150859832764,-4.61160612106323,0,0
-0.98988139629364,-5.32729911804199,0.839790642261505,-3.56575179100037,-1.88813173770905,-4.05770635604858,-7.61795520782471,-0.347512811422348,0,1
33.0710754394531,-0.922955930233002,-20.5409889221191,38.124584197998,36.8147773742676,-9.27699089050293,1.2406907081604,-10.6592874526978,0,0
10.3867053985596,-12.4529142379761,-13.1308288574219,25.5032367706299,27.6751346588135,-13.6157779693604,-0.732508659362793,-7.12286615371704,0,0
1.262810587883,0.678123414516449,4.15329790115356,14.8659172058105,14.8003950119019,-2.71606969833374,3.54003405570984,2.8424916267395,0,0
7.57831287384033,-20.287166595459,-18.9307708740234,7.68477535247803,11.8048725128174,-18.7979621887207,-13.8322238922119,-7.29888105392456,0,0
-0.580785751342773,5.14629936218262,11.5139856338501,-11.6163892745972,-8.9977331161499,11.8626489639282,-1.66198527812958,5.65805006027222,0,1
17.0583896636963,-15.6270895004272,-18.7437648773193,12.0442914962769,15.5615282058716,-12.3209505081177,-10.8523616790772,-8.48793506622314,1,0
9.45292472839356,-16.0001106262207,-19.2270126342773,12.5090055465698,13.8037414550781,-15.6460466384888,-7.70939159393311,-6.30427742004395,0,0
11.0315084457397,-4.21694087982178,-10.3080358505249,11.1907367706299,10.3820180892944,-3.16431093215942,-0.657652735710144,-2.2342689037323,0,0
4.42659616470337,-0.7065549492836,-1.68718099594116,26.4601383209229,24.436939239502,-8.94354343414307,2.11800527572632,0.743357539176941,1,0
-0.46886220574379,-4.83216714859009,-0.171284854412079,-0.447472393512726,1.65453517436981,-6.99830102920532,-9.05311298370361,-1.48974502086639,0,1
29.8908252716064,9.38039970397949,-18.6262149810791,76.2975387573242,68.7370910644531,-15.848780632019,26.7993640899658,4.74451017379761,0,0
16.7386150360107,-11.0841445922852,-22.9393672943115,41.7465744018555,39.9543991088867,-23.1254825592041,5.58459186553955,-13.9295921325684,0,0
16.701602935791,-4.95332384109497,-17.487024307251,43.5199012756348,39.0981979370117,-20.1286315917969,2.91885924339294,-8.08743953704834,0,0
-3.84758186340332,-3.3179452419281,4.58623838424683,-6.0603985786438,-3.27300930023193,-2.88849782943726,-8.00255489349365,0.272071748971939,0,1
2.2313232421875,-4.32603025436401,-3.7080237865448,-0.365095913410187,0.103692948818207,-1.32137310504913,-3.11514854431152,-1.8146322965622,0,1
-4.61462926864624,1.95370674133301,4.98383283615112,18.011848449707,14.8591136932373,-6.40085172653198,4.56772708892822,4.33900880813599,0,0
11.2594127655029,-14.2243785858154,-23.2161426544189,21.2275238037109,18.9019832611084,-17.2942218780518,-0.905718564987183,-8.92848777770996,0,0
17.2821979522705,-9.66885280609131,-23.7229900360107,40.0299911499023,37.187915802002,-18.1298198699951,8.27538108825684,-4.08340406417847,0,0
-3.88956165313721,-1.3179589509964,3.71954154968262,-5.45812702178955,-4.64240837097168,2.87874698638916,-1.57424759864807,1.47261881828308,1,1
2.26226949691772,9.24849605560303,-1.37709450721741,44.4917678833008,34.1038436889648,-16.4287700653076,14.6725578308105,-3.8587212562561,0,0
0.484503597021103,1.17849612236023,7.47989702224731,-2.40550446510315,0.782777786254883,4.77787208557129,1.53699541091919,3.48559355735779,0,0
31.302209854126,-7.15161228179932,-27.0228996276855,40.9032287597656,44.5039710998535,-8.36083507537842,16.8387088775635,3.82192087173462,1,0
17.6371955871582,10.3748111724854,12.5199384689331,5.1230149269104,9.48478031158447,11.6273288726807,-6.41546726226807,-2.07578039169312,1,0
19.0593662261963,-8.73865795135498,-18.3120460510254,20.5341167449951,21.7868518829346,-8.39855289459229,-0.300386428833008,-5.83200931549072,0,0
7.41809129714966,-5.78962421417236,-10.4110488891602,25.5795612335205,25.9977054595947,-12.5115194320679,4.7108325958252,2.9102988243103,0,0
22.7207469940186,-8.79069519042969,-17.9031581878662,16.9321022033691,19.2418918609619,-5.34375381469727,-4.26069831848145,-7.16914415359497,1,0
6.82581806182861,-9.03337478637695,-10.7227516174316,2.8681058883667,3.25312805175781,-4.23416805267334,-5.19561672210693,-4.12563705444336,0,1
0.382004588842392,4.16648006439209,-4.64050197601318,38.4319534301758,29.7599620819092,-17.7349987030029,14.2073631286621,-5.47014331817627,0,0
23.634744644165,-8.16320037841797,-16.2193660736084,15.7960481643677,18.4722652435303,-5.11155509948731,-6.9325008392334,-11.9342050552368,1,0
-8.0622034072876,-5.15814781188965,-2.23218822479248,22.509801864624,18.2010135650635,-17.2060813903809,3.15714240074158,-0.420862406492233,0,0
3.46373891830444,1.65859007835388,4.94212198257446,-4.14481592178345,-2.17451047897339,3.21336650848389,-4.40251588821411,2.74280095100403,0,1
3.68920278549194,8.63194274902344,12.3487119674683,-6.24921560287476,-4.86515855789185,10.6533079147339,-2.91490697860718,3.37981390953064,0,1
9.48967361450195,-7.45550060272217,-7.65288019180298,16.2063522338867,19.6947116851807,-8.34430980682373,-0.673955619335175,-0.619378328323364,0,0
-0.393416434526443,-0.10814756155014,0.676164984703064,4.48411893844605,3.66692161560059,-2.0139536857605,-0.768100738525391,0.654719531536102,1,0
12.8385791778564,-8.48105525970459,-11.2654685974121,11.2714433670044,13.9067373275757,-6.23939561843872,-4.38273048400879,-7.35477447509766,0,0
7.6119384765625,1.5679759979248,1.54095864295959,3.94788336753845,5.5955057144165,1.81560826301575,-3.94235396385193,-1.39539396762848,1,0
17.1737041473389,-9.94007015228272,-13.7620468139648,19.0108432769775,23.4055957794189,-9.66736030578613,-3.65507626533508,-6.01468849182129,1,0
2.7993278503418,-7.82770776748657,-6.29340982437134,2.17279982566833,3.78085279464722,-6.11057043075562,-6.10144329071045,-2.98396420478821,1,0
-4.67242908477783,11.7351770401001,20.3575496673584,-17.0349788665771,-15.7896375656128,13.6747312545776,-3.41799712181091,3.6403374671936,0,1
33.6917762756348,-11.0626029968262,-26.3702182769775,30.2522716522217,32.7040710449219,-9.9991979598999,-4.02405071258545,-11.0476379394531,0,0
6.1091365814209,-16.7667636871338,-18.0606708526611,18.7636737823486,21.5693225860596,-13.810658454895,4.60113430023193,-3.23618078231812,0,0
3.08263993263245,-3.42457294464111,-1.79852724075317,6.58900213241577,6.883873462677,-2.66796970367432,-1.88345754146576,-2.14393067359924,0,0
-1.16934418678284,13.3450956344604,24.5906391143799,-21.2867679595947,-17.061315536499,21.5495491027832,-2.9208037853241,8.24970626831055,0,1
1.79579830169678,-7.93712425231934,-5.97455453872681,0.642752587795258,3.62590646743774,-1.9830561876297,2.38832092285156,0.794355273246765,0,0
11.3647451400757,-1.9927384853363,-5.1148853302002,38.6259765625,36.7900238037109,-12.7638330459595,5.31137180328369,-7.09170389175415,0,0
22.6115684509277,-12.5270624160767,-18.3451137542725,18.6074275970459,24.5033321380615,-6.47650384902954,-1.63950705528259,-9.50100517272949,1,0
6.58515119552612,-8.619797706604,-8.94390964508057,16.9979686737061,20.6501560211182,-8.86076068878174,5.12943553924561,4.25297069549561,0,0
9.13961601257324,0.089833199977875,1.70593547821045,6.42638158798218,8.95314598083496,0.69863498210907,-4.34597396850586,-3.65933656692505,0,0
6.77851963043213,-6.42590284347534,-8.00900745391846,9.43589878082275,9.24475002288818,-6.2008638381958,-4.39966487884522,-4.27395248413086,0,0
-0.953484177589417,-4.82386922836304,0.554200410842896,10.3295001983643,11.7750310897827,-5.4630298614502,1.50908923149109,1.46231353282928,0,0
25.4151287078857,-7.04202651977539,-14.9802360534668,15.3508005142212,18.6171169281006,-3.54815578460693,-7.9259786605835,-12.7382869720459,1,0
16.3318099975586,-0.400911629199982,-0.04297798871994,4.34513521194458,8.92357730865479,2.22073459625244,-9.3797492980957,-7.22094297409058,0,0
18.5507392883301,1.60372662544251,-8.60651016235352,19.2075939178467,18.5103282928467,-1.94090139865875,0.250245690345764,-3.30865573883057,0,0
18.9971733093262,-18.4949245452881,-26.1983280181885,15.5220727920532,18.7067241668701,-11.8926229476929,-3.4910900592804,-9.33899974822998,0,0
7.9213547706604,-14.9168004989624,-13.849907875061,7.87148427963257,11.0338802337646,-14.0330390930176,-9.99168395996094,-4.80349969863892,0,0
16.9022693634033,-8.60273170471191,-12.461820602417,11.8848361968994,16.4802284240723,-3.51348972320557,-1.81204390525818,-7.13072824478149,1,0
28.2806987762451,-11.2450532913208,-35.4890289306641,45.6442794799805,41.753173828125,-22.3997631072998,8.26926422119141,-8.0339822769165,1,0
-4.4465856552124,-4.20961713790894,2.75747776031494,8.41665744781494,8.49308776855469,-4.54421663284302,1.74353241920471,1.67090702056885,0,1
