,,,,,,,,sex
-23.3213386535645,1.00744259357452,20.5727634429932,47.79248046875,30.1326866149902,4.26777791976929,29.4838256835937,-1.39282286167145,0
-4.24579191207886,6.08783531188965,1.58309519290924,11.7120714187622,4.29687643051147,-3.81002068519592,13.8789482116699,-6.60407209396362,0
-0.811072945594788,-6.23040866851807,1.63457131385803,10.876935005188,7.82789182662964,-5.57688093185425,1.34891700744629,4.43220472335815,0
0.177514314651489,-9.99784278869629,-1.65804171562195,4.10190296173096,-5.95718765258789,-14.8982334136963,-10.1691026687622,17.6102466583252,0
-20.223424911499,3.12361717224121,11.7205362319946,21.7137775421143,23.4022254943848,13.7543144226074,21.1013526916504,-6.74556589126587,0
-3.29174160957336,2.72736883163452,10.4983043670654,-14.8181638717651,-2.20411205291748,16.0972881317139,-11.3088188171387,0.271966814994812,0
-29.3674297332764,0.717944264411926,20.4542064666748,35.562385559082,21.3014049530029,6.7924017906189,26.9237480163574,0.075981497764587,1
-12.4485301971436,-14.8227081298828,6.11607170104981,32.2965927124023,18.3691501617432,-16.2007637023926,5.48101043701172,-6.18766117095947,0
-6.54257583618164,-1.67506563663483,0.053841829299927,3.90922403335571,-1.54334962368011,-5.58416271209717,1.22434234619141,6.92949390411377,0
9.26653575897217,2.00016927719116,0.864669561386108,-6.61059379577637,-11.5508832931519,-7.49939870834351,-1.9572319984436,3.85717487335205,0
-5.51063203811646,10.3424806594849,4.23057270050049,15.161789894104,23.7753963470459,17.2062873840332,20.8592796325684,-7.5325140953064,1
4.24226856231689,-9.86638641357422,-2.81492877006531,10.0311851501465,0.511301636695862,-16.2813320159912,-7.08615207672119,11.0768175125122,0
15.7923460006714,-8.97793579101563,-0.041060209274292,-4.06455326080322,-11.7537508010864,-15.6213569641113,-13.7845039367676,12.5704126358032,0
-25.5627212524414,-2.10957813262939,19.4472274780273,37.2246780395508,23.5427017211914,4.1750340461731,24.6813850402832,-1.76585924625397,0
-14.2567281723022,-14.1900119781494,7.35908603668213,8.93280220031738,4.28766393661499,-1.41296315193176,-9.25272941589356,23.9173545837402,1
-6.36805486679077,-11.7155532836914,0.336149930953979,51.7561073303223,42.7380294799805,-13.2013607025146,14.2372255325317,-18.8737506866455,1
-5.68244743347168,-1.01053726673126,4.36715316772461,-4.57677841186523,-9.92243766784668,-0.826264083385468,-3.23990726470947,21.3111133575439,0
-26.3912620544434,-2.74473333358765,16.5176067352295,24.2324466705322,13.1700019836426,3.89280438423157,19.7168769836426,2.7553334236145,1
-2.1028425693512,-6.10063409805298,5.51158237457275,4.73518085479736,30.6317939758301,26.0583686828613,3.37488174438477,3.32169437408447,0
-5.82557201385498,1.72841918468475,8.81160354614258,6.47427272796631,0.374441266059875,1.27164077758789,4.13890266418457,8.31111812591553,0
18.2456493377686,-6.78616189956665,-0.360597848892212,-5.62620258331299,-5.93261480331421,-7.97125101089478,-11.7539234161377,5.84238576889038,0
-20.1235160827637,0.494817852973938,22.1690006256104,30.1833362579346,15.7553586959839,6.91393136978149,20.2301177978516,9.0837345123291,0
-39.264533996582,5.86237335205078,21.7720832824707,43.9658355712891,38.2261238098145,19.5878105163574,30.9608993530273,-13.6683549880981,0
2.88431763648987,-10.505241394043,1.48002934455872,30.5253639221191,14.5550546646118,-20.7489547729492,4.28363227844238,-5.20448541641235,0
18.3951950073242,16.021354675293,0.43673586845398,1.22716116905212,15.1749248504639,16.020544052124,17.480598449707,-16.2712135314941,0
-4.00334358215332,-4.99930334091187,0.317703247070312,-6.90361309051514,-17.6904525756836,-10.8714256286621,-7.08198738098145,22.9720592498779,0
-32.575080871582,3.77622604370117,17.0518283843994,32.9921455383301,49.6907501220703,34.8654861450195,22.4782409667969,-17.4451370239258,1
-1.44223976135254,16.4953861236572,6.57904720306397,4.95960903167725,26.2767295837402,33.3576393127441,16.8253211975098,-5.7718391418457,0
-12.2108345031738,-2.10555171966553,9.17342281341553,12.2375860214233,3.53157615661621,-2.22217059135437,6.90938663482666,4.87926387786865,0
-10.4567012786865,0.196380972862244,0.718400239944458,19.7320518493652,26.838996887207,9.21445655822754,16.6104621887207,-7.58888578414917,1
12.8947563171387,5.34264850616455,0.201209783554077,3.33111500740051,-3.0137791633606,-6.2324366569519,-0.013702392578125,4.82251930236816,0
-25.0315380096436,-10.0728273391724,15.6087884902954,-5.21101665496826,42.204475402832,45.8836822509766,-28.2093315124512,-25.7189769744873,0
-0.655058145523071,-6.10818338394165,4.04027938842773,37.1219825744629,41.5339393615723,3.9136106967926,10.2607078552246,-13.9484748840332,0
-14.6438884735107,-0.119713664054871,20.0691356658936,39.6803512573242,23.0291900634766,2.00349807739258,23.9021301269531,0.539066672325134,0
7.72187232971191,0.432722091674805,2.985764503479,-6.09522247314453,-13.4817571640015,-8.5004940032959,-1.90635824203491,6.30273246765137,0
6.8769702911377,6.12750768661499,10.85036277771,-13.6567878723145,-5.35046291351318,12.4358253479004,-9.42558288574219,-3.6939902305603,0
-5.44513988494873,6.36733102798462,1.80114793777466,12.7787714004517,5.89650726318359,-2.93332195281982,14.2311716079712,-7.20313405990601,0
-16.6879482269287,1.35995030403137,4.44965219497681,19.4586029052734,18.2104892730713,3.31428480148315,12.3065567016602,-9.42772197723389,0
-22.4061698913574,5.71128177642822,22.5754089355469,43.1676025390625,24.5879955291748,5.68340730667114,35.8553504943848,-6.40195798873901,0
-4.50044536590576,-13.6850595474243,-1.33875441551209,13.5782117843628,2.54944753646851,-14.6930265426636,-4.36982822418213,18.0235481262207,1
-11.8247842788696,-15.9102153778076,9.88010978698731,18.8555011749268,21.4154720306396,0.437911331653595,-8.3595552444458,-2.83277940750122,0
5.13134574890137,-6.97377920150757,-3.49401926994324,7.57100677490234,1.97564947605133,-13.2506504058838,-6.03248500823975,3.92745637893677,0
-40.9671592712402,-15.9687156677246,21.5220336914062,29.2079238891602,45.5149955749512,26.8091144561768,-5.67715072631836,-10.514232635498,1
-9.81068801879883,7.16367340087891,10.2253494262695,-19.7826900482178,25.882022857666,51.7713661193848,-6.78712463378906,-10.9679641723633,1
-13.9955472946167,-9.40766906738281,13.5935401916504,21.7898006439209,18.1429843902588,2.87240719795227,2.87784314155579,3.65987968444824,0
-12.7398490905762,5.46538496017456,-0.155142307281494,8.16701507568359,14.8049907684326,8.31756782531738,17.215705871582,-12.6003503799438,0
-19.8837146759033,-5.1715874671936,16.6789741516113,19.5103454589844,12.5540418624878,5.46702146530151,10.4183330535889,7.08372831344605,1
-7.50805759429932,1.34650897979736,5.17313194274902,-8.37640571594238,4.88176774978638,16.7476940155029,-6.67974090576172,8.53730487823486,0
-13.1954154968262,-2.58122301101685,10.9851150512695,2.59599781036377,29.5944099426269,34.2925605773926,1.60830879211426,4.57163667678833,0
-17.8379802703857,1.61220991611481,19.2820072174072,28.9404144287109,14.7209329605103,4.6971173286438,19.8560104370117,5.63823652267456,1
-12.1125650405884,1.68941104412079,5.400710105896,10.3022384643555,4.252121925354,-1.83597540855408,12.0466194152832,-5.54089212417603,0
9.68412494659424,1.02567279338837,1.64564120769501,-6.85593795776367,-15.1078004837036,-7.56339120864868,-5.55001974105835,17.1200847625732,0
5.35045146942139,-0.754903435707092,8.36997509002686,-28.3750743865967,-10.3283548355103,18.0664310455322,-23.3865699768066,9.74142074584961,0
-10.8901834487915,3.54408740997314,3.9471321105957,7.0832691192627,3.92766523361206,0.26811009645462,11.0469255447388,-5.83883142471314,0
3.86319899559021,10.1126670837402,-3.91135954856873,-5.31513595581055,17.9366359710693,25.65065574646,10.3262300491333,4.88144540786743,1
-4.04222774505615,5.23969602584839,1.12978100776672,-0.405605554580689,5.72055864334106,7.67993402481079,5.84298038482666,-1.06428706645966,0
13.7948980331421,7.62036752700806,-2.8162624835968,6.52437782287598,16.0957546234131,9.21861171722412,8.57992458343506,-1.62473595142365,1
4.27350234985352,-3.22540140151978,8.08123207092285,39.823184967041,32.1136627197266,-2.85021948814392,18.1642837524414,-8.10114574432373,1
2.38679528236389,9.33577632904053,2.59219694137573,9.85784149169922,12.3371286392212,7.43147611618042,11.1706190109253,-3.21297979354858,1
24.8497409820557,-4.66171455383301,4.58573293685913,-29.7374649047852,-34.5971069335937,-11.5651683807373,-20.9305839538574,14.0964670181274,0
-24.4980297088623,-0.766828417778015,19.7196445465088,28.6599292755127,17.1647796630859,7.01164674758911,19.8746109008789,4.47625732421875,0
-10.0350046157837,11.6294727325439,4.26407146453857,-2.53425478935242,30.0403385162353,39.1129379272461,5.52690267562866,-11.6164846420288,0
-10.53551197052,-0.521133542060852,7.43618583679199,-4.85728454589844,2.05206489562988,11.6796703338623,-7.48004722595215,9.32335186004639,0
12.1055040359497,-19.1217956542969,-5.62270832061768,-8.77548217773438,-22.3864841461182,-24.8251857757568,-30.278923034668,39.7551383972168,0
-3.61501693725586,-1.80090057849884,2.05933141708374,-3.72948527336121,-12.0890235900879,-5.95866632461548,-4.60400629043579,21.3549137115479,0
-5.04076862335205,-19.6014347076416,3.79065823554993,32.3320159912109,28.7808437347412,-9.45558929443359,-0.947319507598877,0.417635798454285,0
-24.6781940460205,9.41687202453613,10.1752977371216,12.8464670181274,22.6914215087891,21.592264175415,13.2810726165771,-16.2330379486084,1
4.7041654586792,-41.9398536682129,4.83949184417725,63.351448059082,45.2759590148926,-33.4128112792969,-13.9872674942017,3.39538621902466,0
8.00581932067871,-7.35382032394409,-2.16134810447693,19.6310272216797,13.4595499038696,-13.9392566680908,-1.3820481300354,-5.17019891738892,0
-5.46296119689941,9.36874008178711,9.10699367523193,-2.39087462425232,2.52459859848022,13.8927297592163,0.044841766357422,-1.21803104877472,0
-1.69153261184692,3.04243516921997,0.266375303268433,-1.33798122406006,3.95241403579712,5.17518377304077,2.856125831604,1.32921671867371,0
-12.9054479598999,5.38158226013184,15.1492977142334,22.0015926361084,12.0911912918091,6.03804016113281,17.6132164001465,2.71752977371216,1
9.21202182769775,6.68488454818726,5.29631423950195,-1.48107481002808,0.835317373275757,2.67726683616638,0.518801689147949,-12.3132982254028,0
-2.72216367721558,8.46682739257813,4.97601366043091,2.07873034477234,14.301230430603,19.3826236724854,11.9805536270142,0.796192348003387,0
-28.8997097015381,2.4995265007019,16.4397048950195,-0.586087942123413,23.2857799530029,35.8140830993652,-5.43752193450928,-7.59416151046753,0
6.51228809356689,8.85111427307129,4.28215837478638,17.0581588745117,5.78260278701782,-7.73525762557983,17.0385665893555,-16.6599807739258,0
-4.85171604156494,6.03924036026001,2.42102551460266,21.48508644104,39.03759765625,20.577672958374,8.25509452819824,-18.7710380554199,1
-15.8196868896484,1.95658314228058,16.1834030151367,30.281946182251,21.7623691558838,7.17077827453613,18.8898849487305,0.200443148612976,1
-8.88570594787598,-5.0608868598938,1.28128576278687,7.82377910614014,1.83230745792389,-5.83132123947144,-1.08694124221802,8.82752132415772,0
24.4913234710693,-25.6987705230713,-7.1525411605835,-6.36495113372803,41.5231781005859,10.8656330108643,-37.9921951293945,-48.1679153442383,0
2.90712094306946,6.32853412628174,2.18249750137329,-6.20758819580078,6.33942317962647,16.993221282959,7.68586492538452,9.00557327270508,1
-15.1519021987915,2.61146259307861,7.85025596618652,0.723252654075623,10.5860605239868,14.8878879547119,4.95699739456177,-5.67201042175293,0
8.81364154815674,-18.4605026245117,1.49355936050415,3.4683940410614,-14.248158454895,-23.5012798309326,-17.3667182922363,32.2858963012695,1
6.56725692749023,8.88331127166748,1.42370331287384,-5.92278575897217,5.54574966430664,13.0666399002075,8.61363983154297,-2.77832794189453,0
10.1198654174805,6.19375610351563,2.96814942359924,26.3996143341064,20.5089645385742,-3.34920954704285,8.68967628479004,-9.42953395843506,0
-19.0924472808838,3.93631315231323,12.9736032485962,19.5252895355225,19.1067295074463,13.4920825958252,22.3534965515137,-2.58294916152954,0
-5.10807037353516,3.7090048789978,10.0430822372437,9.81352710723877,13.1329298019409,13.6410760879517,12.3335189819336,6.4070258140564,1
-19.4779281616211,0.914525151252747,8.03604412078857,18.371114730835,11.3255949020386,0.579982578754425,16.7198276519775,-6.71583032608032,0
-0.988680601119995,6.00709199905396,2.80352234840393,-1.02036547660828,8.80012130737305,12.7491436004639,4.05202913284302,-0.516031861305237,0
-13.912278175354,6.11214542388916,15.4627838134766,23.8183307647705,17.8909873962402,11.1945266723633,20.9557342529297,1.38254678249359,1
-26.3958511352539,-1.17940032482147,20.4855155944824,28.3280544281006,10.4191846847534,2.17950081825256,23.1034355163574,7.78917264938355,1
-14.6061019897461,6.31137943267822,10.777271270752,18.1323680877686,20.1981430053711,14.678092956543,20.3730773925781,-4.27928686141968,0
-24.5298919677734,13.3874912261963,13.403076171875,5.92952823638916,53.9976272583008,63.1044845581055,9.69517612457275,-23.2292861938477,1
-9.48763275146484,-10.6024494171143,8.01151466369629,54.3666877746582,38.8765411376953,-11.8603324890137,15.2000617980957,-11.1599588394165,1
-7.3238468170166,2.52778673171997,-0.68882155418396,37.7535095214844,46.2625503540039,7.64560842514038,12.7961349487305,-29.6582565307617,1
3.49431729316711,-7.55473470687866,-0.503722906112671,5.67427635192871,2.87810134887695,-8.83524513244629,-7.0222749710083,6.07441282272339,0
6.16214084625244,9.58446502685547,-5.35254096984863,8.59067440032959,35.4464073181152,25.4215526580811,15.9012022018433,-13.6974983215332,0
-28.9765453338623,-0.446159958839417,18.2987480163574,22.9359550476074,11.5318155288696,6.1730055809021,21.8287239074707,3.26723337173462,0
-12.1420412063599,-0.654128432273865,9.76020622253418,14.7700290679932,26.2637157440186,18.5262794494629,8.80272388458252,-4.1171350479126,1
14.6383981704712,-11.4179162979126,3.94696640968323,39.2185096740723,35.1566543579102,-9.12764453887939,8.84214496612549,-12.6433000564575,1
-6.85605144500732,0.29990029335022,2.91160583496094,22.3254528045654,12.7556209564209,-7.03689336776733,11.3026504516602,-6.09855556488037,0
-1.12300801277161,1.5668820142746,-0.043238401412964,12.9084138870239,4.70795869827271,-7.13215160369873,6.20604228973389,0.744737982749939,0
-8.08897972106934,3.8804612159729,0.704621315002441,4.66114711761475,2.28354167938232,-1.96656537055969,8.55248069763184,-6.96779298782349,0
-16.7880630493164,7.80771112442017,4.99279451370239,17.1706562042236,24.2219200134277,16.1576652526855,26.2614974975586,-11.2117309570313,0
-3.27469563484192,-4.56453847885132,4.55662393569946,10.2907238006592,-0.892573952674866,-10.0581531524658,2.7895610332489,6.33280420303345,0
-22.0291557312012,5.53579998016357,17.3659801483154,31.0432300567627,24.1313343048096,12.7443752288818,24.6250419616699,-1.28501570224762,1
-26.412899017334,-11.0147581100464,23.5969543457031,36.2380752563477,15.8919715881348,-0.573438346385956,17.0885162353516,18.2708683013916,1
-10.4037609100342,0.504580497741699,8.8397798538208,4.63007545471191,6.85383987426758,10.9154014587402,6.96540355682373,12.0298013687134,1
8.10037708282471,10.7859573364258,6.87946605682373,14.8018770217896,13.308144569397,7.5426139831543,16.0788192749023,-2.23535108566284,1
-13.2487897872925,-5.32708549499512,16.6345386505127,14.4960117340088,10.9282827377319,7.24134874343872,2.88752722740173,8.54030323028564,1
-21.0370464324951,-5.97003793716431,17.7233753204346,20.9293193817139,8.72031593322754,1.8845682144165,13.2789821624756,11.6425485610962,0
-3.09579801559448,3.94011783599854,0.444025278091431,-4.11088085174561,9.05791091918945,13.9345760345459,4.59778451919556,2.29371070861816,1
-14.3262615203857,3.42568826675415,4.71987771987915,11.252760887146,16.2659339904785,10.5509328842163,17.3510665893555,-6.83271074295044,1
-7.61511325836182,9.34828758239746,9.73681259155273,23.4724502563477,14.4249420166016,3.80862879753113,19.4770393371582,-3.72077989578247,1
12.2545785903931,-3.91779470443726,7.71876811981201,-31.684362411499,-28.2624778747559,2.20905327796936,-24.0209884643555,21.2549743652344,1
1.16557860374451,3.03256511688232,2.17300939559937,15.6650695800781,27.4517555236816,14.6040487289429,13.1695652008057,-3.93399333953857,0
-5.81698513031006,-26.9808864593506,14.4756851196289,4.23368358612061,55.2848892211914,38.3006973266602,-40.1594657897949,-27.5932903289795,0
26.4018173217773,-11.2866106033325,1.12444424629211,-10.7592687606812,-17.353157043457,-18.9313163757324,-18.1477394104004,7.22162055969238,0
-3.76338005065918,0.197159051895142,4.28110361099243,0.394314050674438,-2.84670877456665,-1.57181525230408,-1.16147470474243,5.31196355819702,0
-34.6377944946289,0.342756867408752,26.5101432800293,47.8296661376953,25.1936264038086,5.43179941177368,36.179859161377,1.4497674703598,1
14.8623704910278,4.89105987548828,16.2194995880127,-38.5381317138672,-16.1816940307617,23.0965976715088,-25.7938346862793,-7.78970956802368,0
-15.8560543060303,-4.01735639572144,13.3821792602539,13.4678325653076,-2.93720769882202,-4.64502859115601,10.7217245101929,13.5726299285889,0
3.53941655158997,8.8442497253418,2.6566960811615,5.11068725585938,21.2615356445312,21.088285446167,17.9951133728027,-4.34394502639771,1
-9.45184516906738,0.213472723960876,2.5719792842865,-0.960546016693115,-1.05169188976288,2.79283165931702,-1.34510803222656,9.16003322601318,0
-18.707727432251,-5.01882123947144,6.83508491516113,17.9611721038818,12.2575025558472,-2.64111137390137,9.22314834594727,-6.53446245193481,0
-12.1396865844727,-20.1197128295898,4.09472560882568,28.9079189300537,13.7892751693726,-16.113166809082,0.215743064880371,16.3956184387207,1
-31.1095314025879,3.09386777877808,18.350025177002,35.9559478759766,25.2781391143799,8.69898319244385,27.9552116394043,-10.0431308746338,0
13.4915246963501,-4.99487495422363,0.769374370574951,-0.902264833450317,-12.9657201766968,-16.8062763214111,-7.21956729888916,11.5678434371948,0
4.83591079711914,-12.5195751190186,7.35253429412842,12.2711610794067,9.90277099609375,-4.23877763748169,-0.271770477294922,9.50459575653076,1
5.45940685272217,-8.55571174621582,-2.35244059562683,-10.0729351043701,-14.1645164489746,-9.43644905090332,-17.8460388183594,24.9216156005859,0
8.59035778045654,0.973935186862946,9.40763378143311,-31.819860458374,-3.91821432113647,26.7390117645264,-21.0848197937012,0.104001879692078,0
16.9737529754639,-1.57538735866547,10.3596115112305,23.4361667633057,8.41224384307861,-11.6717443466187,9.45289134979248,-2.73409938812256,1
-10.2356977462769,2.12240219116211,-0.230975389480591,2.8486864566803,34.5909233093262,31.5137348175049,5.07688617706299,-11.6106634140015,1
-10.8485851287842,-8.9100341796875,7.68549156188965,26.0137233734131,27.0681018829346,2.57886052131653,2.77057456970215,-7.73325967788696,1
-14.2308492660522,-0.592168927192688,10.030520439148,6.92271709442139,1.51972925662994,3.26062297821045,5.19937801361084,8.96750068664551,0
15.1624040603638,-17.6952419281006,-5.34557914733887,-15.5670518875122,-29.6425361633301,-23.9969348907471,-31.4241828918457,46.0053482055664,0
-15.0666351318359,3.47329235076904,14.3768692016602,9.30264949798584,11.8944473266602,16.6338119506836,10.4058752059937,7.2206916809082,0
-21.6947193145752,2.89928913116455,8.51918315887451,15.9815311431885,15.8831939697266,9.70572185516357,18.4933776855469,-4.09621238708496,0
-37.7402610778809,-10.5265693664551,11.3130950927734,23.676326751709,19.6153450012207,7.27127122879028,8.84137725830078,9.91985416412354,1
-8.64128875732422,-8.84114456176758,3.76129794120789,19.4343395233154,12.1750745773315,-9.57892608642578,2.82498073577881,-3.73257350921631,0
-25.4228401184082,4.94534063339233,25.1977252960205,47.9420318603516,26.7637329101562,6.86116361618042,33.8287467956543,1.37972390651703,0
12.3965396881104,-1.0476256608963,1.56197464466095,-8.32517051696777,-14.8348226547241,-10.8839569091797,-3.47281932830811,3.93120002746582,0
-17.8379802703857,1.61220991611481,19.2820072174072,28.9404144287109,14.7209329605103,4.6971173286438,19.8560104370117,5.63823652267456,1
6.26760578155518,15.8146095275879,2.58329772949219,27.6418895721436,34.0741119384766,15.3853511810303,24.7685203552246,-15.0932626724243,0
-12.9866008758545,5.89309453964233,14.3934764862061,11.4103116989136,11.9875078201294,16.3354263305664,14.7037601470947,8.18206977844238,0
-17.6227645874023,2.04365062713623,8.33155632019043,10.8106660842896,8.07845497131348,5.38035249710083,15.6224126815796,-2.46300840377808,1
10.0204019546509,11.8106842041016,-2.10811305046082,-17.0271167755127,9.74608516693115,25.1738739013672,4.16608047485352,-7.8203616142273,0
-9.9684362411499,-7.54908037185669,2.18204069137573,26.86354637146,18.6519641876221,-10.053750038147,6.33527851104736,-7.21427202224731,0
-14.2308492660522,-0.592168927192688,10.030520439148,6.92271709442139,1.51972925662994,3.26062297821045,5.19937801361084,8.96750068664551,0
-16.4083805084229,0.75480854511261,14.2205619812012,29.4724102020264,15.3096618652344,-0.795715510845184,19.1442184448242,-2.63805341720581,0
-5.85557079315186,6.17496728897095,5.80718994140625,5.12446308135986,16.4031105041504,20.2488689422607,12.3922023773193,7.0358190536499,0
17.3506946563721,-9.06103515625,-0.910795450210571,-0.997908592224121,-13.2811899185181,-21.3958606719971,-9.57059955596924,9.24169826507568,0
-3.55373239517212,0.039711117744446,2.96177434921265,0.331048369407654,-5.20473718643189,-4.24584627151489,0.866869688034058,6.27850961685181,0
12.6319131851196,7.68554067611694,11.2291841506958,-17.7253856658936,-11.5698642730713,10.0629768371582,-9.37399578094482,-1.9588543176651,0
3.35313153266907,-5.15612173080444,3.53563451766968,13.3157453536987,4.83155870437622,-10.9210453033447,1.90260434150696,-2.4339337348938,0
-18.6174335479736,0.701621055603027,12.2666893005371,16.5275630950928,14.0711078643799,8.79137134552002,17.8105735778809,-0.991318345069885,0
3.49708437919617,11.7050132751465,0.45076322555542,3.07066464424133,19.1958847045898,20.2872447967529,12.47523021698,-4.97622776031494,0
15.9371900558472,-13.0871028900146,-2.01570153236389,2.85513663291931,-5.34355878829956,-20.2659225463867,-13.5303201675415,7.24616146087647,0
17.0588073730469,9.79439163208008,6.58196830749512,8.01781558990479,4.18952417373657,0.66606217622757,13.7771015167236,-8.06124019622803,0
1.43125867843628,11.2848434448242,2.14028191566467,6.36802864074707,17.1706981658936,17.6541137695313,14.5698719024658,-0.480757355690002,1
-12.3320169448853,2.22857213020325,9.64584255218506,-9.94320106506348,5.54543256759644,21.373498916626,-11.2732810974121,3.90726804733276,0
-10.1634006500244,6.59759902954102,10.257453918457,22.6875915527344,8.12551212310791,1.35914897918701,11.7835760116577,12.7640752792358,1
-2.26738214492798,-1.80235946178436,-0.876497507095337,-0.121439695358276,-4.7510781288147,-6.32668352127075,-2.55341053009033,9.00796031951904,0
0.026451826095581,3.8765869140625,8.92603969573975,41.0309829711914,23.2666263580322,-9.50310707092285,21.1047744750977,-14.9651002883911,0
4.70148658752441,-3.54568099975586,-3.27228617668152,22.6287841796875,14.0180807113647,-14.4412136077881,3.0207724571228,-6.84069776535034,0
-4.0291600227356,4.60334634780884,10.3037853240967,-12.1379747390747,-1.96560513973236,15.2482423782349,-6.34790086746216,-2.15323734283447,0
11.0246839523315,-10.2061128616333,-3.78659129142761,7.97976684570313,0.784022450447083,-18.4797515869141,-8.11714363098145,1.54071509838104,0
20.2678184509277,-3.67218255996704,1.19992613792419,0.864928483963013,-6.49086332321167,-12.5891342163086,-3.17208480834961,5.62966585159302,0
6.17313766479492,-4.82937955856323,7.19199371337891,-35.712589263916,-29.8225975036621,6.79689264297485,-32.2908210754395,32.5209655761719,0
-4.07938766479492,0.126912236213684,-1.45350766181946,-7.44174861907959,21.8138790130615,27.7922172546387,-4.55955266952515,3.68269968032837,1
-26.2462940216064,-2.22822666168213,14.9497556686401,16.7306137084961,13.029125213623,10.6610698699951,14.621729850769,7.05203628540039,1
-8.44329357147217,5.57421779632568,-0.75180459022522,7.92461490631104,14.755166053772,7.53541612625122,15.6919431686401,-11.9312772750855,0
-7.06198501586914,9.86460876464844,10.0569801330566,30.9510364532471,31.3319625854492,14.4846029281616,26.6126861572266,-9.17826080322266,0
-19.2080707550049,5.91844701766968,13.0488042831421,23.1467151641846,26.0834693908691,18.1515502929688,23.5285758972168,-5.39814805984497,1
7.89353275299072,-1.88950073719025,3.23298454284668,-14.6277990341187,-15.9421758651733,-2.6001341342926,-8.5274133682251,14.6493835449219,0
-1.42839634418488,9.83697700500488,2.86055612564087,-5.44293880462647,14.9009895324707,25.9495868682861,-1.02697801589966,2.73990774154663,0
-12.3223714828491,0.92905330657959,7.23122119903564,7.11083793640137,0.975129365921021,0.585690796375275,8.2586555480957,5.87694406509399,1
-18.0291309356689,3.73616790771484,8.47313117980957,20.3503093719482,21.1122016906738,13.3464803695679,23.2080383300781,1.00649869441986,1
-13.8707571029663,0.143158555030823,9.02505970001221,15.6021709442139,7.90262746810913,0.389678716659546,13.2799215316772,1.1939662694931,1
5.93223857879639,12.6464347839355,-1.97989869117737,-3.55520176887512,23.1129913330078,27.8152732849121,12.5901594161987,-10.1567573547363,0
-0.19869065284729,-3.42542219161987,17.0526294708252,-32.9816398620605,-7.51807928085327,28.9316272735596,-31.6510238647461,8.91064643859863,1
-7.23228740692139,7.39559507369995,10.7652454376221,36.77587890625,33.3517608642578,10.5228147506714,26.5092010498047,-8.92600727081299,1
-13.8717908859253,4.17476272583008,1.50809168815613,9.85428047180176,9.63403511047363,2.19294095039368,13.8407192230225,-10.3984546661377,0
3.50512290000916,-13.2150268554688,-3.66121935844421,15.3378648757935,4.9706301689148,-20.2137928009033,-7.68464374542236,6.07050132751465,0
2.52040505409241,4.42175388336182,3.67330431938171,-19.3382415771484,-2.73277902603149,18.5448226928711,-10.2685976028442,9.15063858032227,0
0.372604608535767,7.2152886390686,8.4479398727417,9.12273788452148,10.205361366272,10.2932777404785,14.1353664398193,1.84483563899994,0
8.97859859466553,6.59136390686035,2.08327078819275,13.0748910903931,18.3453254699707,7.99646806716919,9.34243011474609,-3.25106239318848,1
10.3560628890991,0.704366803169251,2.69570446014404,-0.259886145591736,-11.7882261276245,-12.0923099517822,-0.872280836105347,6.90255069732666,0
2.03860831260681,4.09767150878906,9.50953388214111,-18.7151432037354,-11.2649374008179,11.911865234375,-10.7445306777954,6.98864793777466,0
-24.8208351135254,-4.21392917633057,14.4325380325317,13.0764150619507,14.5306825637817,10.1648626327515,5.33324098587036,-5.88808727264404,0
1.73197150230408,9.0608491897583,2.91109275817871,13.3546333312988,5.19956064224243,-1.19532299041748,7.82622051239014,3.2796950340271,0
0.75419545173645,-8.11038970947266,3.59997344017029,-6.33193016052246,-12.7151250839233,-4.32682657241821,-7.72441673278809,31.5529823303223,1
